Feature	IG
Butyrivibrio_crossotus	0.0096282958984375
Pseudomonas_simiae	-2.288818359375e-05
Bacteroides_coagulans	-2.288818359375e-05
Streptococcus_sp_HMSC034E03	0.594306945800781
Olsenella_uli	-2.288818359375e-05
Actinomyces_sp_oral_taxon_180	-2.288818359375e-05
Lactobacillus_amylovorus	0.594306945800781
Desulfovibrio_fairfieldensis	0.594306945800781
Actinomyces_viscosus	0.594306945800781
Terrisporobacter_othiniensis	-2.288818359375e-05
Haemophilus_parahaemolyticus	-2.288818359375e-05
Aeromonas_caviae	0.594306945800781
Campylobacter_concisus	0.594306945800781
Porphyromonas_endodontalis	0.594306945800781
Bacteroides_heparinolyticus	0.594306945800781
Treponema_medium	0.594306945800781
Campylobacter_rectus	0.594306945800781
Synergistes_jonesii	0.594306945800781
Methanobrevibacter_arboriphilus	-2.288818359375e-05
Citrobacter_sp_MGH106	-2.288818359375e-05
Parabacteroides_chinchillae	-2.288818359375e-05
Marvinbryantia_formatexigens	-2.288818359375e-05
Peptoniphilus_lacrimalis	0.594306945800781
Clostridium_sp_SY8519	0.594306945800781
Streptococcus_sp_NLAE_zl_C503	0.594306945800781
Alloprevotella_tannerae	-2.288818359375e-05
Prevotella_oris	-2.288818359375e-05
Clostridium_butyricum	0.594306945800781
Pluralibacter_gergoviae	0.594306945800781
Prevotella_colorans	0.594306945800781
Prevotella_sp_S7_1_8	0.594306945800781
Atlantibacter_hermannii	0.594306945800781
Bifidobacterium_animalis	-2.288818359375e-05
Anaerococcus_tetradius	0.594306945800781
Lactococcus_plantarum	0.594306945800781
Bifidobacterium_mongoliense	0.594306945800781
Corynebacterium_variabile	0.439315795898438
Sodalis_praecaptivus	0.439315795898438
Blautia_sp_An249	0.439315795898438
Lactobacillus_reuteri	0.594306945800781
Bacteroides_fluxus	-2.288818359375e-05
Enterococcus_durans	-2.288818359375e-05
Clostridium_sp_CAG_167	-2.288818359375e-05
Ruminococcus_obeum_CAG_39	-2.288818359375e-05
Collinsella_massiliensis	-2.288818359375e-05
Helicobacter_trogontum	-2.288818359375e-05
Campylobacter_curvus	-2.288818359375e-05
Bacteroides_sp_CAG_144	-2.288818359375e-05
Pseudomonas_aeruginosa_group	-2.288818359375e-05
Weissella_viridescens	-2.288818359375e-05
Anaerotruncus_sp_CAG_528	-2.288818359375e-05
Mycobacterium_canettii	-2.288818359375e-05
Mycobacterium_tuberculosis	-2.288818359375e-05
Leclercia_adecarboxylata	-2.288818359375e-05
Escherichia_albertii	-2.288818359375e-05
Lactobacillus_zymae	-2.288818359375e-05
Bacteroides_pectinophilus	-2.288818359375e-05
Pseudomonas_fragi	-2.288818359375e-05
Enterobacter_soli	-2.288818359375e-05
Blastocystis_sp_subtype_1	-2.288818359375e-05
Plesiomonas_shigelloides	-2.288818359375e-05
Raoultella_terrigena	-2.288818359375e-05
Kosakonia_cowanii	-2.288818359375e-05
Salipiger_profundus	-2.288818359375e-05
Campylobacter_showae	-2.288818359375e-05
Clostridium_sp_CAG_590	-2.288818359375e-05
Sphingomonas_paucimobilis	-2.288818359375e-05
Cutibacterium_acnes	-2.288818359375e-05
Micrococcus_luteus	-2.288818359375e-05
Pseudonocardia_ammonioxydans	-2.288818359375e-05
Brevundimonas_vesicularis	-2.288818359375e-05
Bosea_vaviloviae	-2.288818359375e-05
Sphingomonas_ginsenosidimutans	-2.288818359375e-05
Methylorubrum_extorquens	-2.288818359375e-05
Butyrivibrio_sp_CAG_318	-2.288818359375e-05
Eubacterium_sp_CAG_786	-2.288818359375e-05
Prevotella_denticola	-2.288818359375e-05
Ruminococcus_sp_CAG_624	-2.288818359375e-05
Haemophilus_haemolyticus	-2.288818359375e-05
Pseudomonas_versuta	-2.288818359375e-05
Neisseria_macacae	-2.288818359375e-05
Rothia_aeria	-2.288818359375e-05
Actinomyces_georgiae	-2.288818359375e-05
Methylobacterium_phyllosphaerae	-2.288818359375e-05
Bacteroides_sp_CAG_443	-2.288818359375e-05
Lactobacillus_agilis	-2.288818359375e-05
Oribacterium_sp_oral_taxon_078	-2.288818359375e-05
Anaerolineaceae_bacterium_oral_taxon_439	-2.288818359375e-05
Selenomonas_sputigena	-2.288818359375e-05
